Ano,Trimestre,UF,Capital,S01015,S01028,S01029,V4010
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5312
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2651
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Não,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3321
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3321
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4222
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5221
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3511
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1120
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2212
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1342
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1342
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2421
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2642
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2161
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2611
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1211
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3334
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2320
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2642
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3332
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,7522
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2310
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,9112
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5120
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,9313
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,7111
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,2431
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,7512
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2611
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3512
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3334
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,8322
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,7112
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,8322
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5141
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Não,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Não,3411
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3422
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3344
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,7532
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,7131
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3423
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,9111
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,9111
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,4225
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2511
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2330
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,4212
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5222
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5221
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5221
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5230
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2634
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,9111
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3253
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4214
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,7321
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5230
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,9111
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4311
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2622
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2353
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1420
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2161
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2211
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2211
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3314
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5223
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2212
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2431
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1221
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3411
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2512
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3221
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2431
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5246
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3321
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2431
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4312
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5243
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,7231
2021,2,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3511
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,7112
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,7112
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3423
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3431
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,8153
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5221
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4110
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5412
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5414
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1346
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2341
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5414
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5223
2021,4,São Paulo,Município de São Paulo (SP),Outra frequência,Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),Outra frequência,Sim,Sim,3321
2021,4,São Paulo,Município de São Paulo (SP),Outra frequência,Sim,Sim,3312
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2431
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5151
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5120
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5221
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2634
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2432
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2264
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2212
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2421
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2212
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4214
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1420
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1420
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1321
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2421
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3432
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1330
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1221
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,9111
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2412
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3423
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2631
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2611
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2611
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5243
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2421
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1221
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1412
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1349
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1342
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,3,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,9111
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3323
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2634
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2212
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2342
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2642
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2149
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2431
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1221
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5153
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1346
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5223
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,5142
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2355
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2161
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1120
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2611
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,2611
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,1222
2021,4,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,3118
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,4120
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Sim,Sim,NA
2021,1,São Paulo,Município de São Paulo (SP),"Diária, em tempo integral",Não,Sim,5211
