"Ano","Trimestre","UF","Capital","S01015","S01028","S01029","V4010"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","4226"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","9111"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","8332"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","8160"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","8322"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2342"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","4222"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","9111"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Não","3423"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5249"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2413"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4110"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4221"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2423"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2411"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2423"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5244"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1213"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2631"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1120"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1120"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2654"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1221"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5153"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2611"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1120"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1120"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5223"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4110"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2250"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","7112"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2212"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5221"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5142"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3323"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3314"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2161"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1412"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5221"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5221"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1211"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","2642"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2212"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não","7531"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3422"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4221"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2423"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2522"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2212"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2212"
"2018","2","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2652"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2653"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2653"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2423"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2221"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1346"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5142"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","7531"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3344"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5243"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3311"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","8141"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1223"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3314"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","8322"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","5152"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2611"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2652"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1221"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1211"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1346"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","2142"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2431"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1223"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5221"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1211"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1211"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1211"
"2018","1","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3334"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4110"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","5223"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4412"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3221"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","2221"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2634"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2433"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","9111"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","9112"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5164"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2264"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1120"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1221"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","2413"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","2611"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1439"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2619"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","3321"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2611"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","7112"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não","9612"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não","9612"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","1221"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","4227"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","9612"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5311"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","9122"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","7112"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","8219"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","7131"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","9112"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não","9612"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não","9612"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não","9612"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Não",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","7112"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","9111"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim","8322"
"2018","4","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Não","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","5221"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2330"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","2642"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim","8322"
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
"2018","3","São Paulo","Município de São Paulo (SP)","Diária, em tempo integral","Sim","Sim",NA
